"accession","length","host","segment","serotype","country","region","date","name","mutations","age","gender","lineage","vac_strain","fulllength_plus"
"CY188120","2310","Human","1 (PB2)","H3N2","Nicaragua","T","2013/07/26","Influenza A virus (A/Nicaragua/6118_03/2013(H3N2))","E627K","","","","","c"
"CY188627","1434","Human","6 (NA)","H1N1","Nicaragua","T","2011/10/27","Influenza A virus (A/Nicaragua/6123_01/2011(H1N1))","","","","","","c"
"CY188629","865","Human","8 (NS)","H1N1","Nicaragua","T","2011/10/27","Influenza A virus (A/Nicaragua/6123_01/2011(H1N1))","","","","","","c"
"CY188630","2205","Human","3 (PA)","H1N1","Nicaragua","T","2011/10/27","Influenza A virus (A/Nicaragua/6123_01/2011(H1N1))","","","","","","c"
"CY240477","1410","Human","6 (NA)","H3N2","Nicaragua","T","2014/10/10","Influenza A virus (A/Nicaragua/6127_06/2014(H3N2))","","","","","","c"
"CY240480","2192","Human","3 (PA)","H3N2","Nicaragua","T","2014/10/10","Influenza A virus (A/Nicaragua/6127_06/2014(H3N2))","","","","","","c"
"CY188435","1440","Human","6 (NA)","H3N2","Nicaragua","T","2013/03/08","Influenza A virus (A/Nicaragua/6162_03/2013(H3N2))","","","","","","c"
"CY188438","2192","Human","3 (PA)","H3N2","Nicaragua","T","2013/03/08","Influenza A virus (A/Nicaragua/6162_03/2013(H3N2))","","","","","","c"
"CY188439","2309","Human","2 (PB1)","H3N2","Nicaragua","T","2013/03/08","Influenza A virus (A/Nicaragua/6162_03/2013(H3N2))","","","","","","c"
"CY188440","2310","Human","1 (PB2)","H3N2","Nicaragua","T","2013/03/08","Influenza A virus (A/Nicaragua/6162_03/2013(H3N2))","E627K","","","","","c"
"CY188249","1737","Human","4 (HA)","H3N2","Nicaragua","T","2013/08/09","Influenza A virus (A/Nicaragua/6163_03/2013(H3N2))","","","","","","c"
"CY188251","1410","Human","6 (NA)","H3N2","Nicaragua","T","2013/08/09","Influenza A virus (A/Nicaragua/6163_03/2013(H3N2))","","","","","","c"
"CY188256","2310","Human","1 (PB2)","H3N2","Nicaragua","T","2013/08/09","Influenza A virus (A/Nicaragua/6163_03/2013(H3N2))","E627K","","","","","c"
"CY188589","865","Human","8 (NS)","H3N2","Nicaragua","T","2013/06/28","Influenza A virus (A/Nicaragua/6180_11/2013(H3N2))","","","","","","c"
"CY188417","1752","Human","4 (HA)","H1N1","Nicaragua","T","2013/03/30","Influenza A virus (A/Nicaragua/6184_13/2013(H1N1))","","","","","","c"
"CY188419","1434","Human","6 (NA)","H1N1","Nicaragua","T","2013/03/30","Influenza A virus (A/Nicaragua/6184_13/2013(H1N1))","","","","","","c"
"CY188421","865","Human","8 (NS)","H1N1","Nicaragua","T","2013/03/30","Influenza A virus (A/Nicaragua/6184_13/2013(H1N1))","","","","","","c"
"CY188422","2205","Human","3 (PA)","H1N1","Nicaragua","T","2013/03/30","Influenza A virus (A/Nicaragua/6184_13/2013(H1N1))","","","","","","c"
"CY188423","2303","Human","2 (PB1)","H1N1","Nicaragua","T","2013/03/30","Influenza A virus (A/Nicaragua/6184_13/2013(H1N1))","","","","","","c"
"CY188424","2316","Human","1 (PB2)","H1N1","Nicaragua","T","2013/03/30","Influenza A virus (A/Nicaragua/6184_13/2013(H1N1))","","","","","","c"
"CY256732","1433","Human","6 (NA)","H1N1","Nicaragua","T","2015/11/26","Influenza A virus (A/Nicaragua/6186_05/2015(H1N1))","","","","","","c"
"CY256733","1540","Human","5 (NP)","H1N1","Nicaragua","T","2015/11/26","Influenza A virus (A/Nicaragua/6186_05/2015(H1N1))","","","","","","c"
"CY256735","2205","Human","3 (PA)","H1N1","Nicaragua","T","2015/11/26","Influenza A virus (A/Nicaragua/6186_05/2015(H1N1))","","","","","","c"
"CY256736","2296","Human","2 (PB1)","H1N1","Nicaragua","T","2015/11/26","Influenza A virus (A/Nicaragua/6186_05/2015(H1N1))","","","","","","c"
"CY266495","1737","Human","4 (HA)","H3N2","Nicaragua","T","2017/09/07","Influenza A virus (A/Nicaragua/6186_07/2017(H3N2))","","","","","","c"
"CY266496","999","Human","7 (MP)","H3N2","Nicaragua","T","2017/09/07","Influenza A virus (A/Nicaragua/6186_07/2017(H3N2))","S31N","","","","","c"
"CY266497","1410","Human","6 (NA)","H3N2","Nicaragua","T","2017/09/07","Influenza A virus (A/Nicaragua/6186_07/2017(H3N2))","","","","","","c"
"CY266501","2309","Human","2 (PB1)","H3N2","Nicaragua","T","2017/09/07","Influenza A virus (A/Nicaragua/6186_07/2017(H3N2))","","","","","","c"
"CY266502","2290","Human","1 (PB2)","H3N2","Nicaragua","T","2017/09/07","Influenza A virus (A/Nicaragua/6186_07/2017(H3N2))","E627K","","","","","c"
"CY189647","1752","Human","4 (HA)","H1N1","Nicaragua","T","2013/07/09","Influenza A virus (A/Nicaragua/6195_01_TR1/2013(H1N1))","","","","","","c"
"CY189649","1434","Human","6 (NA)","H1N1","Nicaragua","T","2013/07/09","Influenza A virus (A/Nicaragua/6195_01_TR1/2013(H1N1))","","","","","","c"
"CY189650","1541","Human","5 (NP)","H1N1","Nicaragua","T","2013/07/09","Influenza A virus (A/Nicaragua/6195_01_TR1/2013(H1N1))","","","","","","c"
"CY189652","2205","Human","3 (PA)","H1N1","Nicaragua","T","2013/07/09","Influenza A virus (A/Nicaragua/6195_01_TR1/2013(H1N1))","","","","","","c"
"CY189653","2296","Human","2 (PB1)","H1N1","Nicaragua","T","2013/07/09","Influenza A virus (A/Nicaragua/6195_01_TR1/2013(H1N1))","","","","","","c"
"CY189668","2175","Human","3 (PA)","H1N1","Nicaragua","T","2013/07/11","Influenza A virus (A/Nicaragua/6195_01_TR2/2013(H1N1))","","","","","","c"
"CY189669","2274","Human","2 (PB1)","H1N1","Nicaragua","T","2013/07/11","Influenza A virus (A/Nicaragua/6195_01_TR2/2013(H1N1))","","","","","","c"
"CY189670","2316","Human","1 (PB2)","H1N1","Nicaragua","T","2013/07/11","Influenza A virus (A/Nicaragua/6195_01_TR2/2013(H1N1))","","","","","","c"
"CY188153","1752","Human","4 (HA)","H1N1","Nicaragua","T","2013/08/02","Influenza A virus (A/Nicaragua/6200_05/2013(H1N1))","","","","","","c"
"CY188154","1003","Human","7 (MP)","H1N1","Nicaragua","T","2013/08/02","Influenza A virus (A/Nicaragua/6200_05/2013(H1N1))","S31N","","","","","c"
"CY188156","1541","Human","5 (NP)","H1N1","Nicaragua","T","2013/08/02","Influenza A virus (A/Nicaragua/6200_05/2013(H1N1))","","","","","","c"
"CY188158","2205","Human","3 (PA)","H1N1","Nicaragua","T","2013/08/02","Influenza A virus (A/Nicaragua/6200_05/2013(H1N1))","","","","","","c"
"CY188159","2274","Human","2 (PB1)","H1N1","Nicaragua","T","2013/08/02","Influenza A virus (A/Nicaragua/6200_05/2013(H1N1))","","","","","","c"
"CY188160","2316","Human","1 (PB2)","H1N1","Nicaragua","T","2013/08/02","Influenza A virus (A/Nicaragua/6200_05/2013(H1N1))","","","","","","c"
"CY240523","1737","Human","4 (HA)","H3N2","Nicaragua","T","2014/10/11","Influenza A virus (A/Nicaragua/6200_06/2014(H3N2))","","","","","","c"
"CY240525","1410","Human","6 (NA)","H3N2","Nicaragua","T","2014/10/11","Influenza A virus (A/Nicaragua/6200_06/2014(H3N2))","","","","","","c"
"CY240529","2309","Human","2 (PB1)","H3N2","Nicaragua","T","2014/10/11","Influenza A virus (A/Nicaragua/6200_06/2014(H3N2))","","","","","","c"
"CY240530","2310","Human","1 (PB2)","H3N2","Nicaragua","T","2014/10/11","Influenza A virus (A/Nicaragua/6200_06/2014(H3N2))","E627K","","","","","c"
"CY187926","2192","Human","3 (PA)","H3N2","Nicaragua","T","2013/07/31","Influenza A virus (A/Nicaragua/6201_05/2013(H3N2))","","","","","","c"
"CY187927","2309","Human","2 (PB1)","H3N2","Nicaragua","T","2013/07/31","Influenza A virus (A/Nicaragua/6201_05/2013(H3N2))","","","","","","c"
"CY240380","1737","Human","4 (HA)","H3N2","Nicaragua","T","2014/10/11","Influenza A virus (A/Nicaragua/6206_06/2014(H3N2))","","","","","","c"
"CY240384","865","Human","8 (NS)","H3N2","Nicaragua","T","2014/10/11","Influenza A virus (A/Nicaragua/6206_06/2014(H3N2))","","","","","","c"
"CY240385","1687","Human","3 (PA)","H3N2","Nicaragua","T","2014/10/11","Influenza A virus (A/Nicaragua/6206_06/2014(H3N2))","","","","","","p"
"CY266810","1497","Human","5 (NP)","H3N2","Nicaragua","T","2017/09/23","Influenza A virus (A/Nicaragua/6207_14/2017(H3N2))","","","","","","c"
"CY266813","2304","Human","2 (PB1)","H3N2","Nicaragua","T","2017/09/23","Influenza A virus (A/Nicaragua/6207_14/2017(H3N2))","","","","","","c"
"CY240579","1737","Human","4 (HA)","H3N2","Nicaragua","T","2014/10/12","Influenza A virus (A/Nicaragua/6219_07/2014(H3N2))","","","","","","c"
"CY240581","1410","Human","6 (NA)","H3N2","Nicaragua","T","2014/10/12","Influenza A virus (A/Nicaragua/6219_07/2014(H3N2))","","","","","","c"
"CY240583","851","Human","8 (NS)","H3N2","Nicaragua","T","2014/10/12","Influenza A virus (A/Nicaragua/6219_07/2014(H3N2))","","","","","","c"
"CY240584","2192","Human","3 (PA)","H3N2","Nicaragua","T","2014/10/12","Influenza A virus (A/Nicaragua/6219_07/2014(H3N2))","","","","","","c"
"CY240585","2309","Human","2 (PB1)","H3N2","Nicaragua","T","2014/10/12","Influenza A virus (A/Nicaragua/6219_07/2014(H3N2))","","","","","","c"
"CY240586","2310","Human","1 (PB2)","H3N2","Nicaragua","T","2014/10/12","Influenza A virus (A/Nicaragua/6219_07/2014(H3N2))","E627K","","","","","c"
"CY188193","1737","Human","4 (HA)","H3N2","Nicaragua","T","2013/07/14","Influenza A virus (A/Nicaragua/6228_04/2013(H3N2))","","","","","","c"
"CY188194","993","Human","7 (MP)","H3N2","Nicaragua","T","2013/07/14","Influenza A virus (A/Nicaragua/6228_04/2013(H3N2))","S31N","","","","","c"
"CY188197","865","Human","8 (NS)","H3N2","Nicaragua","T","2013/07/14","Influenza A virus (A/Nicaragua/6228_04/2013(H3N2))","","","","","","c"
"CY188199","2309","Human","2 (PB1)","H3N2","Nicaragua","T","2013/07/14","Influenza A virus (A/Nicaragua/6228_04/2013(H3N2))","","","","","","c"
"CY256866","1752","Human","4 (HA)","H1N1","Nicaragua","T","2015/12/10","Influenza A virus (A/Nicaragua/6245_06/2015(H1N1))","","","","","","c"
"CY256869","1541","Human","5 (NP)","H1N1","Nicaragua","T","2015/12/10","Influenza A virus (A/Nicaragua/6245_06/2015(H1N1))","","","","","","c"
"CY256870","865","Human","8 (NS)","H1N1","Nicaragua","T","2015/12/10","Influenza A virus (A/Nicaragua/6245_06/2015(H1N1))","","","","","","c"
"CY256871","2176","Human","3 (PA)","H1N1","Nicaragua","T","2015/12/10","Influenza A virus (A/Nicaragua/6245_06/2015(H1N1))","","","","","","c"
"CY256872","2316","Human","2 (PB1)","H1N1","Nicaragua","T","2015/12/10","Influenza A virus (A/Nicaragua/6245_06/2015(H1N1))","","","","","","c"
"MH842460","1737","Human","4 (HA)","H3N2","Nicaragua","T","2017/09/06","Influenza A virus (A/Nicaragua/6245_07/2017)","","","","","","c"
"MH842463","1537","Human","5 (NP)","H3N2","Nicaragua","T","2017/09/06","Influenza A virus (A/Nicaragua/6245_07/2017)","","","","","","c"
"MH842465","2192","Human","3 (PA)","H3N2","Nicaragua","T","2017/09/06","Influenza A virus (A/Nicaragua/6245_07/2017)","","","","","","c"
"MH842466","2309","Human","2 (PB1)","H3N2","Nicaragua","T","2017/09/06","Influenza A virus (A/Nicaragua/6245_07/2017)","","","","","","c"
"MH842467","2310","Human","1 (PB2)","H3N2","Nicaragua","T","2017/09/06","Influenza A virus (A/Nicaragua/6245_07/2017)","E627K","","","","","c"
"CY266537","1442","Human","6 (NA)","H3N2","Nicaragua","T","2017/08/26","Influenza A virus (A/Nicaragua/6247_06/2017(H3N2))","","","","","","c"
"CY266540","2192","Human","3 (PA)","H3N2","Nicaragua","T","2017/08/26","Influenza A virus (A/Nicaragua/6247_06/2017(H3N2))","","","","","","c"
"CY266541","2309","Human","2 (PB1)","H3N2","Nicaragua","T","2017/08/26","Influenza A virus (A/Nicaragua/6247_06/2017(H3N2))","","","","","","c"
"CY266542","2316","Human","1 (PB2)","H3N2","Nicaragua","T","2017/08/26","Influenza A virus (A/Nicaragua/6247_06/2017(H3N2))","E627K","","","","","c"
"CY188378","993","Human","7 (MP)","H3N2","Nicaragua","T","2013/06/24","Influenza A virus (A/Nicaragua/6249_03/2013(H3N2))","S31N","","","","","c"
"CY188379","1410","Human","6 (NA)","H3N2","Nicaragua","T","2013/06/24","Influenza A virus (A/Nicaragua/6249_03/2013(H3N2))","","","","","","c"
"CY188380","1537","Human","5 (NP)","H3N2","Nicaragua","T","2013/06/24","Influenza A virus (A/Nicaragua/6249_03/2013(H3N2))","","","","","","c"
"CY188381","865","Human","8 (NS)","H3N2","Nicaragua","T","2013/06/24","Influenza A virus (A/Nicaragua/6249_03/2013(H3N2))","","","","","","c"
"CY188382","2192","Human","3 (PA)","H3N2","Nicaragua","T","2013/06/24","Influenza A virus (A/Nicaragua/6249_03/2013(H3N2))","","","","","","c"
"CY188383","2309","Human","2 (PB1)","H3N2","Nicaragua","T","2013/06/24","Influenza A virus (A/Nicaragua/6249_03/2013(H3N2))","","","","","","c"
"CY188384","2310","Human","1 (PB2)","H3N2","Nicaragua","T","2013/06/24","Influenza A virus (A/Nicaragua/6249_03/2013(H3N2))","E627K","","","","","c"
"CY257400","2316","Human","2 (PB1)","H3N2","Nicaragua","T","2016/10/31","Influenza A virus (A/Nicaragua/6252_04/2016(H3N2))","","","","","","c"
"CY257401","2280","Human","1 (PB2)","H3N2","Nicaragua","T","2016/10/31","Influenza A virus (A/Nicaragua/6252_04/2016(H3N2))","E627K","","","","","c"
"CY188337","1752","Human","4 (HA)","H1N1","Nicaragua","T","2013/11/14","Influenza A virus (A/Nicaragua/6263_05/2013(H1N1))","","","","","","c"
"CY188338","1003","Human","7 (MP)","H1N1","Nicaragua","T","2013/11/14","Influenza A virus (A/Nicaragua/6263_05/2013(H1N1))","S31N","","","","","c"
"CY188339","1434","Human","6 (NA)","H1N1","Nicaragua","T","2013/11/14","Influenza A virus (A/Nicaragua/6263_05/2013(H1N1))","","","","","","c"
"CY188340","1541","Human","5 (NP)","H1N1","Nicaragua","T","2013/11/14","Influenza A virus (A/Nicaragua/6263_05/2013(H1N1))","","","","","","c"
"CY188341","865","Human","8 (NS)","H1N1","Nicaragua","T","2013/11/14","Influenza A virus (A/Nicaragua/6263_05/2013(H1N1))","","","","","","c"
"CY188342","2205","Human","3 (PA)","H1N1","Nicaragua","T","2013/11/14","Influenza A virus (A/Nicaragua/6263_05/2013(H1N1))","","","","","","c"
"CY188343","2317","Human","2 (PB1)","H1N1","Nicaragua","T","2013/11/14","Influenza A virus (A/Nicaragua/6263_05/2013(H1N1))","","","","","","c"
"CY188344","2316","Human","1 (PB2)","H1N1","Nicaragua","T","2013/11/14","Influenza A virus (A/Nicaragua/6263_05/2013(H1N1))","","","","","","c"
"CY266593","1410","Human","6 (NA)","H3N2","Nicaragua","T","2017/07/13","Influenza A virus (A/Nicaragua/6267_08/2017(H3N2))","","","","","","c"
"CY266594","1533","Human","5 (NP)","H3N2","Nicaragua","T","2017/07/13","Influenza A virus (A/Nicaragua/6267_08/2017(H3N2))","","","","","","c"
"CY266597","2309","Human","2 (PB1)","H3N2","Nicaragua","T","2017/07/13","Influenza A virus (A/Nicaragua/6267_08/2017(H3N2))","","","","","","c"
"CY266598","2290","Human","1 (PB2)","H3N2","Nicaragua","T","2017/07/13","Influenza A virus (A/Nicaragua/6267_08/2017(H3N2))","E627K","","","","","c"
"MH842468","1737","Human","4 (HA)","H3N2","Nicaragua","T","2017/08/31","Influenza A virus (A/Nicaragua/6268_15/2017)","","","","","","c"
"MH842470","1442","Human","6 (NA)","H3N2","Nicaragua","T","2017/08/31","Influenza A virus (A/Nicaragua/6268_15/2017)","","","","","","c"
"MH842471","1503","Human","5 (NP)","H3N2","Nicaragua","T","2017/08/31","Influenza A virus (A/Nicaragua/6268_15/2017)","","","","","","c"
"MH842473","2208","Human","3 (PA)","H3N2","Nicaragua","T","2017/08/31","Influenza A virus (A/Nicaragua/6268_15/2017)","","","","","","c"
"MH842475","2316","Human","1 (PB2)","H3N2","Nicaragua","T","2017/08/31","Influenza A virus (A/Nicaragua/6268_15/2017)","E627K","","","","","c"
"CY256996","1410","Human","6 (NA)","H3N2","Nicaragua","T","2016/11/12","Influenza A virus (A/Nicaragua/6271_08/2016(H3N2))","","","","","","c"
"CY256998","865","Human","8 (NS)","H3N2","Nicaragua","T","2016/11/12","Influenza A virus (A/Nicaragua/6271_08/2016(H3N2))","","","","","","c"
"CY257000","2309","Human","2 (PB1)","H3N2","Nicaragua","T","2016/11/12","Influenza A virus (A/Nicaragua/6271_08/2016(H3N2))","","","","","","c"
"CY240541","1410","Human","6 (NA)","H3N2","Nicaragua","T","2014/09/24","Influenza A virus (A/Nicaragua/6275_07/2014(H3N2))","","","","","","c"
"CY240542","1537","Human","5 (NP)","H3N2","Nicaragua","T","2014/09/24","Influenza A virus (A/Nicaragua/6275_07/2014(H3N2))","","","","","","c"
"CY240543","865","Human","8 (NS)","H3N2","Nicaragua","T","2014/09/24","Influenza A virus (A/Nicaragua/6275_07/2014(H3N2))","","","","","","c"
"CY240544","2192","Human","3 (PA)","H3N2","Nicaragua","T","2014/09/24","Influenza A virus (A/Nicaragua/6275_07/2014(H3N2))","","","","","","c"
"CY240545","2309","Human","2 (PB1)","H3N2","Nicaragua","T","2014/09/24","Influenza A virus (A/Nicaragua/6275_07/2014(H3N2))","","","","","","c"
"CY240546","2310","Human","1 (PB2)","H3N2","Nicaragua","T","2014/09/24","Influenza A virus (A/Nicaragua/6275_07/2014(H3N2))","E627K","","","","","c"
"CY188172","1541","Human","5 (NP)","H1N1","Nicaragua","T","2013/07/07","Influenza A virus (A/Nicaragua/6298_07/2013(H1N1))","","","","","","c"
"CY188174","2205","Human","3 (PA)","H1N1","Nicaragua","T","2013/07/07","Influenza A virus (A/Nicaragua/6298_07/2013(H1N1))","","","","","","c"
"CY188175","2297","Human","2 (PB1)","H1N1","Nicaragua","T","2013/07/07","Influenza A virus (A/Nicaragua/6298_07/2013(H1N1))","","","","","","c"
"CY188176","2316","Human","1 (PB2)","H1N1","Nicaragua","T","2013/07/07","Influenza A virus (A/Nicaragua/6298_07/2013(H1N1))","","","","","","c"
"CY240547","1737","Human","4 (HA)","H3N2","Nicaragua","T","2014/10/27","Influenza A virus (A/Nicaragua/6302_05/2014(H3N2))","","","","","","c"
"CY240548","999","Human","7 (MP)","H3N2","Nicaragua","T","2014/10/27","Influenza A virus (A/Nicaragua/6302_05/2014(H3N2))","S31N","","","","","c"
"CY240549","1440","Human","6 (NA)","H3N2","Nicaragua","T","2014/10/27","Influenza A virus (A/Nicaragua/6302_05/2014(H3N2))","","","","","","c"
"CY240550","1538","Human","5 (NP)","H3N2","Nicaragua","T","2014/10/27","Influenza A virus (A/Nicaragua/6302_05/2014(H3N2))","","","","","","c"
"CY240551","865","Human","8 (NS)","H3N2","Nicaragua","T","2014/10/27","Influenza A virus (A/Nicaragua/6302_05/2014(H3N2))","","","","","","c"
"CY188218","993","Human","7 (MP)","H3N2","Nicaragua","T","2013/07/26","Influenza A virus (A/Nicaragua/6322_04/2013(H3N2))","S31N","","","","","c"
"CY188220","1537","Human","5 (NP)","H3N2","Nicaragua","T","2013/07/26","Influenza A virus (A/Nicaragua/6322_04/2013(H3N2))","","","","","","c"
"CY188223","2309","Human","2 (PB1)","H3N2","Nicaragua","T","2013/07/26","Influenza A virus (A/Nicaragua/6322_04/2013(H3N2))","","","","","","c"
"CY188224","2310","Human","1 (PB2)","H3N2","Nicaragua","T","2013/07/26","Influenza A virus (A/Nicaragua/6322_04/2013(H3N2))","E627K","","","","","c"
"CY256850","1752","Human","4 (HA)","H1N1","Nicaragua","T","2015/12/08","Influenza A virus (A/Nicaragua/6322_06/2015(H1N1))","","","","","","c"
"CY256852","1410","Human","6 (NA)","H1N1","Nicaragua","T","2015/12/08","Influenza A virus (A/Nicaragua/6322_06/2015(H1N1))","","","","","","c"
"CY256855","2205","Human","3 (PA)","H1N1","Nicaragua","T","2015/12/08","Influenza A virus (A/Nicaragua/6322_06/2015(H1N1))","","","","","","c"
"MK733116","1752","Human","4 (HA)","H1N1","Nicaragua","T","2015/11/18","Influenza A virus (A/Nicaragua/6351_01_TR2/2015)","","","","","","c"
"MK733118","1433","Human","6 (NA)","H1N1","Nicaragua","T","2015/11/18","Influenza A virus (A/Nicaragua/6351_01_TR2/2015)","","","","","","c"
"MK733119","1514","Human","5 (NP)","H1N1","Nicaragua","T","2015/11/18","Influenza A virus (A/Nicaragua/6351_01_TR2/2015)","","","","","","c"
"MK733120","865","Human","8 (NS)","H1N1","Nicaragua","T","2015/11/18","Influenza A virus (A/Nicaragua/6351_01_TR2/2015)","","","","","","c"
"MK733121","2205","Human","3 (PA)","H1N1","Nicaragua","T","2015/11/18","Influenza A virus (A/Nicaragua/6351_01_TR2/2015)","","","","","","c"
"MK733122","2274","Human","2 (PB1)","H1N1","Nicaragua","T","2015/11/18","Influenza A virus (A/Nicaragua/6351_01_TR2/2015)","","","","","","c"
"MK733123","2316","Human","1 (PB2)","H1N1","Nicaragua","T","2015/11/18","Influenza A virus (A/Nicaragua/6351_01_TR2/2015)","","","","","","c"
"CY266847","1737","Human","4 (HA)","H3N2","Nicaragua","T","2017/08/12","Influenza A virus (A/Nicaragua/6363_05/2017(H3N2))","","","","","","c"
"CY266852","2192","Human","3 (PA)","H3N2","Nicaragua","T","2017/08/12","Influenza A virus (A/Nicaragua/6363_05/2017(H3N2))","","","","","","c"
"CY266853","2309","Human","2 (PB1)","H3N2","Nicaragua","T","2017/08/12","Influenza A virus (A/Nicaragua/6363_05/2017(H3N2))","","","","","","c"
